Handmade catalog of Pulsars outside SNRs from the ATNF
#, NAME, P0 (s), P1
2231, J1929+0132, mzl+23, 0.0064182169037316, 9, mzl+23, 8.56E-21, 3, mzl+23 
2232, J1929+1357, lsf+17, 0.86692667139, 7, lsf+17, 3.66E-15, 3, lsf+17 
2233, B1926+18, ht75b, 1.22047000453, 8, lcx02, 2.36E-15, 1, lcx02 
2234, J1929+1955, lcm13, 0.2578319398983, 3, lcm13, 2.55530E-15, 3, lcm13 
2235, J1929+2121, lcm13, 0.723598503258, 2, lcm13, 2.1386E-15, 2, lcm13 

2236, J1929+3817, kmk+18, 0.81421524225, 1, kmk+18, 0.6097E-15, 9, kmk+18 
2237, B1927+13, ht75b, 0.76003196831, 9, gr78, 3.661E-15, 2, gr78 
2238, J1930+1408, lbh+15, 0.425720327378, 5, psf+22, 0.00190E-15, 1, psf+22 
2239, J1930+1722, lcm13, 1.60970633781, 2, psf+22, 0.8808E-15, 7, psf+22 
2240, J1930-1852, srm+15, 0.18552016047926, 8, srm+15, 1.8001E-17, 6, srm+15 

2241, J1930+2441, pkr+19, 0.0057674069326982, 7, pkr+19, 8.65E-21, 7, pkr+19 
2242, J1931-0144, ttk+17, 0.593661359781, 11, clh+20, 2.93E-17, 11, clh+20 
2243, J1931+1439, lbh+15, 1.77922557495, 7, lsb+17, 6.328E-15, 2, lsb+17 
2244, B1929+15, ht74, 0.314355396469, 6, lcx02, 5.0148E-15, 9, lcx02 
2245, J1931+1817, psf+22, 0.234131440128, 17, psf+22, 107.3637E-15, 5, psf+22 

2246, J1931+1952, lcm13, 0.501123112694, 4, lcm13, 0.1008E-15, 6, lcm13 
2247, B1929+10, lvw68, 0.2265187466568, 11, jbv+19, 1.156826E-15, 16, jbv+19 
2248, J1932+1500, lsb+17, 1.86433186749, 11, lsb+17, 4.59E-16, 7, lsb+17 
2249, J1932+1756, lbh+15, 0.041831288199078, 18, pkr+19, 4.322E-19, 6, pkr+19 
2250, J1932+1916, pga+13, 0.208217649267, 5, saa+23, 9.317144E-14, 14, saa+23 

2251, B1929+20, ht74, 0.268217402985, 6, hlk+04, 4.21706E-15, 4, hlk+04 
2252, B1930+22, ht75b, 0.14446976514, 3, hlk+04, 5.75717E-14, 3, hlk+04 
2253, J1932-3655, lml+98, 0.57142052883, 3, lbs+20, 2.8626E-16, 10, lbs+20 
2254, J1933+0758, rtj+96, 0.437454407217, 2, clm+05, 0.2183E-15, 2, clm+05 
2255, B1930+13, ht75b, 0.928323751417, 5, lcx02, 3.182E-16, 7, lcx02 

2256, J1933+1726, lbh+15, 0.02150723378644, 1, sab+16, 4.9E-20, 1, sab+16 
2257, B1931+24, stwd85, 0.81369030283, 7, hlk+04, 8.1098E-15, 7, hlk+04 
2258, J1933+5335, scb+19, 2.052574490, 4, mbc+20, 1.26E-15, 2, mbc+20 
2259, J1933-6211, jbo+07, 0.0035434314937910, 3, gvo+17, 3.8707E-21, 9, gvo+17 
2260, J1934+1926, lbh+15, 0.230984425819, 16, psf+22, 0.00268E-15, 8, psf+22 

2261, J1934+2352, nab+13, 0.17843152366, 2, nab+13, 130.699E-15, 2, nab+13 
2262, J1934+5219, slr+14, 0.56844228297, 3, lsk+18, 8.4E-17, 13, lsk+18 
2263, J1935+1159, cha03, 1.93975818010, 16, bfrs18, 9.478E-16, 6, bfrs18 
2264, B1933+16, dl70, 0.3587384107696, 6, hlk+04, 6.0025237E-15, 15, hlk+04 
2265, B1933+17, ht75b, 0.654408146583, 1, lcx02, 3.78E-16, 2, lcx02 

2266, J1935+1829, psf+22, 0.843547910278, 9, psf+22, 2.3207E-15, 4, psf+22 
2267, J1935+2025, lcm13, 0.080118133455, 6, lcm13, 60.7579E-15, 1, lcm13 
2268, B1933+15, ht74, 0.96733836953, 3, gr78, 4.039E-15, 6, gr78 
2269, J1936+2042, lbh+15, 1.39072342303, 15, psf+22, 49.3744E-15, 14, psf+22 
2270, J1937+1505, hfs+04, 2.8727736506, 7, hfs+04, 5.6E-15, 3, hfs+04 

2271, J1937+1658, pkr+19, 0.00395766764533531, 16, pkr+19, 1.3202E-20, 5, pkr+19 
2272, B1935+25, dtws85, 0.20098020244218, 17, hlk+04, 6.429167E-16, 13, hlk+04 
2273, J1937+2950, jsb+09, 1.65742878336, 3, jsb+09, 3.4811E-15, 17, jsb+09 
2274, J1938+0650, fcwa95, 1.121561892, 5, lwf+04, 5.68E-15, 1, lwf+04 
2275, J1938+2010, nab+13, 0.68708185664, 2, nab+13, 3.399E-15, 1, nab+13 

2276, J1938+2012, lbh+15, 0.0026341351275486, 6, sab+16, 7.5E-22, 6, sab+16 
2277, J1938+2213, cha03, 0.1661155731566, 6, lcm13, 42.4423E-15, 5, lcm13 
2278, J1938+2659, psf+22, 0.883331781241, 9, psf+22, 3.2275E-15, 5, psf+22 
2279, J1938+6604, slr+14, 0.022258801226038, 3, lsk+18, 1.95E-20, 4, lsk+18 
2280, B1937+21, bkh+82, 0.001557806567041489, 20, rsc+21, 1.0510272E-19, 10, rsc+21 

2281, B1937+24, sstd86, 0.6453024694, 3, hlk+04, 1.8271E-14, 3, hlk+04 
2282, J1939+2609, psf+22, 0.466962555351, 7, psf+22, 0.0052E-15, 4, psf+22 
2283, J1940-0902, sfj+20, 0.97846813844, 9, sfj+20, 1.8790E-15, 15, sfj+20 
2284, J1940+2245, lbh+15, 0.258911996567, 5, lsb+17, 12.71254E-15, 19, lsb+17 
2285, J1940+2337, nab+13, 0.546824157964, 7, nab+13, 76.7965E-15, 2, nab+13 

2286, J1941+0121, blr+13, 0.217317451828, 10, blr+13, 1.913E-16, 5, blr+13 
2287, J1941+1026, nft95, 0.90539388830, 2, cn95, 9.962E-16, 8, cn95 
2288, J1941+1341, lfl+06, 0.559084099229, 13, lfl+06, 1.2387E-15, 13, lfl+06 
2289, J1941+2525, nab+13, 2.30615269700, 2, nab+13, 160.8349E-15, 5, nab+13 
2290, B1937-26, mlt+78, 0.4028579088754, 3, hlk+04, 9.561486E-16, 18, hlk+04 

2291, J1941+4320, slr+14, 0.840906468392, 6, lsk+18, 1.1472E-15, 5, lsk+18 
2292, B1939+17, ht75b, 0.69626221476, 2, lcx02, 1.01E-16, 3, lcx02 
2293, J1942-2019, sfj+20, 0.275132723562, 9, sfj+20, 1.234E-17, 16, sfj+20 
2294, J1942+3941, ccl+21, 1.35329095462, 10, ccl+21, 7.1E-17, 13, ccl+21 
2295, J1942+8106, slr+14, 0.2035584528675, 13, lsk+18, 3.69E-17, 5, lsk+18 

2296, J1943+0609, ebvb01, 0.446226281658, 3, ebvb01, 4.659E-16, 6, ebvb01 
2297, B1940-12, mlt+78, 0.9724288509136, 18, hlk+04, 1.655686E-15, 8, hlk+04 
2298, J1943+2210, skl+15, 0.005084173689953, 6, skl+15, 8.8E-21, 3, skl+15 
2299, J1943+5815, dcm+23, 1.2708469267902, 17, dcm+23, 4.093E-16, 9, dcm+23 
2300, J1944+0907, clm+05, 0.005185201908798642, 14, aab+21a, 1.733667E-20, 19, aab+21a 

2301, B1941-17, mlt+78, 0.841157774341, 6, hlk+04, 9.8619E-16, 5, hlk+04 
2302, B1942+17, ht75b, 1.9968990135, 1, lcx02, 7.3E-16, 2, lcx02 
2303, J1944+2236, csl+12, 0.003617993078111, 7, csl+12, 7.5E-21, 6, csl+12 
2304, B1942-00, mlt+78, 1.045632444772, 7, hlk+04, 5.3466E-16, 4, hlk+04 
2305, J1945+1211, clh+20, 4.7567963794, 5, clh+20, 3.78E-15, 5, clh+20 

2306, B1943+18, ht75b, 1.06870769134, 4, lcx02, 2.42E-16, 5, lcx02 
2307, J1946-1312, jbo+09, 0.491865489484, 6, jbo+09, 1.9866E-15, 3, jbo+09 
2308, B1944+17, vl70, 0.4406184769108, 8, hlk+04, 2.4092E-17, 4, hlk+04 
2309, J1946+2052, sfc+18, 0.01696017532298, 15, sfc+18, 9.2E-19, 18, sfc+18 
2310, B1944+22, ht75b, 1.33444985809, 5, gr78, 8.89E-16, 9, gr78 

2311, J1946+2535, nab+13, 0.51516705131, 6, nab+13, 5.641E-15, 5, nab+13 
2312, J1946+2611, nft95, 0.4350602546, 3, cn95, 2.197E-14, 2, cn95 
2313, B1943-29, mlt+78, 0.959447931541, 3, hlk+04, 1.488340E-15, 12, hlk+04 
2314, J1946+3417, bck+13, 0.00317013917902887, 8, aab+21a, 3.164E-21, 4, aab+21a 
2315, J1947+0915, ebvb01, 1.48074382424, 9, ebvb01, 4.78E-16, 16, ebvb01 

2316, J1947+1957, nab+13, 0.157508542541, 4, nab+13, 0.5226E-15, 1, nab+13 
2317, J1948+1808, psf+22, 0.394354427486, 4, psf+22, 0.2271E-15, 2, psf+22 
2318, J1948+2333, lsb+17, 0.5283521633015, 16, lsb+17, 13.57843E-15, 4, lsb+17 
2319, J1948+2551, nab+13, 0.1966268136138, 4, nab+13, 9.02244E-15, 2, nab+13 
2320, J1948+2819, psf+22, 0.932692952758, 16, psf+22, 61.26032E-15, 13, psf+22 

2321, B1946+35, dl70, 0.717311174076, 4, hlk+04, 7.06120E-15, 3, hlk+04 
2322, J1949+2306, nab+13, 1.31937338530, 1, nab+13, 0.1231E-15, 3, nab+13 
2323, B1946-25, mlt+78, 0.957616630291, 4, hlk+04, 3.270565E-15, 16, hlk+04 
2324, J1949+3106, dfc+12, 0.01313818315216539, 11, zfk+19, 9.39235E-20, 13, zfk+19 
2325, J1949+3426, acd+19, 0.3885391675859, 14, acd+19, 20.219E-17, 8, acd+19 

2326, J1950+2414, kls+15, 0.0043047754832565, 7, zfk+19, 1.8805E-20, 7, zfk+19 
2327, J1950+3001, psf+22, 2.78891789352, 6, psf+22, 149.013E-15, 1, psf+22 
2328, J1951+1123, nft95, 5.0940830275, 2, cn95, 3.031E-15, 8, cn95 
2329, J1951+4724, ccl+21, 0.181927598822, 10, ccl+21, 3.01245E-14, 10, ccl+21 
2330, B1949+14, sstd86, 0.275025682520, 4, hlk+04, 1.2815E-16, 4, hlk+04 

2331, J1952+2513, psf+22, 1.07764729476, 8, psf+22, 1.0648E-15, 17, psf+22 
2332, J1952+2630, kla+11, 0.020732360091374, 3, gfb+22, 4.27162E-18, 4, gfb+22 
2333, J1952+3021, pab+18, 1.66566523108, 16, psf+22, 10.8257E-15, 9, psf+22 
2334, J1953+1149, nft95, 0.8518902768, 2, cn95, 2.865E-15, 15, cn95 
2335, J1953+2732, nab+13, 1.33396499366, 2, nab+13, 1.773E-15, 1, nab+13 

2336, J1953+2819, psf+22, 1.01100245325, 5, psf+22, 2.14126E-15, 17, psf+22 
2337, J1954+1021, kmk+18, 2.09944017034, 5, kmk+18, 1.735E-15, 3, kmk+18 
2338, J1954+2407, lsb+17, 0.1934045707829, 15, lsb+17, 1.05616E-15, 7, lsb+17 
2339, J1954+2529, psf+22, 0.931210094606, 4, psf+22, 1.25870E-15, 7, psf+22 
2340, J1954+2836, sdz+10, 0.0927090547, 3, sdz+10, 2.1163E-14, 4, sdz+10 

2341, B1952+29, dlp70, 0.4266767865302, 4, hlk+04, 1.711E-18, 3, hlk+04 
2342, J1954+3852, kmk+18, 0.352933478726, 1, kmk+18, 6.5998E-15, 1, kmk+18 
2343, J1954+4357, slr+14, 1.387041160155, 20, lsk+18, 2.203E-15, 4, lsk+18 
2344, J1955+2527, dfc+12, 0.0048727658629793, 17, dfc+12, 9.12E-21, 10, dfc+12 
2345, B1953+29, bbf83, 0.00613316651623409, 3, aab+21a, 2.97397E-20, 12, aab+21a 

2346, J1955+2930, psf+22, 1.07387774187, 7, psf+22, 3.3574E-15, 4, psf+22 
2347, B1953+50, dth78, 0.5189379874091, 5, hlk+04, 1.372366E-15, 4, hlk+04 
2348, J1955+6708, slr+14, 0.0085654062678145, 8, lsk+18, 1.260E-20, 5, lsk+18 
2349, J1956+0838, ebvb01, 0.303910924347, 7, ebvb01, 2.199E-16, 13, ebvb01 
2350, J1957-0002, scb+19, 0.96509596606, 4, tbc+20, 0.805E-15, 1, tbc+20 

2351, J1957+2516, lbh+15, 0.003961655342404, 1, sab+16, 2.744E-20, 9, sab+16 
2352, J1957+5033, sdz+10, 0.374806686188, 9, saa+23, 7.08385E-15, 13, saa+23 
2353, J1958+2846, aaa+09c, 0.29038924475, 5, rkp+11, 2.12038E-13, 17, rkp+11 
2354, J1958+3033, pab+18, 1.09858060946, 1, psf+22, 6.4576E-15, 6, psf+22 
2355, B1957+20, fst88, 0.00160740168480632, 3, aft94, 1.68515E-20, 9, aft94 

2356, J1959+3620, bck+13, 0.40608118100, 1, bck+13, 0.036E-15, 1, bck+13 
2357, J2000+2920, pab+18, 3.07378325868, 3, psf+22, 37.4364E-15, 4, psf+22 
2358, J2001-0349, sfj+20, 1.34472401604, 13, sfj+20, 1.12E-16, 3, sfj+20 
2359, J2001+0701, mzl+23, 0.0068199585607571, 8, mzl+23, 1.438E-20, 7, mzl+23 
2360, J2001+4258, slr+14, 0.719166137852, 5, lsk+18, 1.7327E-14, 3, lsk+18 

2361, J2002+1637, nft95, 0.27649748362, 18, cn95, 2.25E-16, 12, cn95 
2362, B2000+32, cl86, 0.6967605102, 3, hlk+04, 1.05139E-13, 3, hlk+04 
2363, B2000+40, stwd85, 0.9050668203089, 10, hlk+04, 1.738783E-15, 8, hlk+04 
2364, J2003+2916, psf+22, 1.0098766696, 5, psf+22, 0.3410E-15, 2, psf+22 
2365, J2004+2653, lsb+17, 0.66587861963, 4, lsb+17, 0.0567E-15, 12, lsb+17 

2366, B2002+31, dlp70, 2.11126473382, 4, hlk+04, 7.45504E-14, 3, hlk+04 
2367, J2004+3429, bck+13, 0.24095264193, 1, bck+13, 206.825E-15, 4, bck+13 
2368, J2005-0020, mld+96, 2.27966105858, 4, hlk+04, 2.56626E-14, 6, hlk+04 
2369, J2005+3547, nab+13, 0.615033894871, 4, nab+13, 0.2808E-15, 3, nab+13 
2370, J2005+3552, bck+13, 0.30794290464, 2, bck+13, 2.99E-15, 1, bck+13 

2371, J2006+0148, drc+21, 0.00216355679356697, 15, drc+21, 3.30E-21, 3, drc+21 
2372, B2003-08, mlt+78, 0.580871337031, 3, hlk+04, 4.601E-17, 3, hlk+04 
2373, J2006+3102, nab+13, 0.16369523645, 9, nab+13, 24.872E-15, 9, nab+13 
2374, J2006+4058, ccl+21, 0.4996949121196, 20, ccl+21, 2.842E-16, 3, ccl+21 
2375, J2007+0809, ebvb01, 0.32572436605, 5, ebvb01, 1.37E-16, 7, ebvb01 

2376, J2007+0910, clm+05, 0.4587348258074, 6, clm+05, 0.33244E-15, 12, clm+05 
2377, J2007+2722, kac+10, 0.024497388545933, 10, akc+13, 9.611E-19, 3, akc+13 
2378, J2007+3120, nab+13, 0.60820531457, 1, nab+13, 15.604E-15, 1, nab+13 
2379, J2008+2513, nft95, 0.58919550332, 6, cn95, 5.395E-15, 4, cn95 
2380, J2008+3139, psf+22, 0.226118635651, 2, psf+22, 0.082764E-15, 11, psf+22 

2381, J2008+3758, dcm+23, 4.3523029680, 19, dcm+23, 7.20e-16, 0, dcm+23 
2382, J2009+3326, cfl+06, 1.43836860189, 2, nab+13, 1.468E-15, 2, nab+13 
2383, J2010-1323, jbo+07, 0.005223271016861680, 5, aab+21a, 4.82503E-21, 14, aab+21a 
2384, J2010+2845, nab+13, 0.5653693451984, 6, nab+13, 0.09072E-15, 2, nab+13 
2385, J2010+3051, pkr+19, 0.0048162745133088, 5, pkr+19, 4.867E-21, 17, pkr+19 

2386, J2010+3230, cfl+06, 1.44244752060, 1, nab+13, 3.616E-15, 1, nab+13 
2387, J2011+3331, cfl+06, 0.931733093470, 4, nab+13, 1.7857E-15, 1, nab+13 
2388, J2012-2029, blr+13, 0.54400187061, 3, blr+13, 5.475E-16, 18, blr+13 
2389, J2013-0649, lbr+13, 0.5801872690010, 34, lbr+13, 6.007E-16, 24, lbr+13 
2390, J2013+3058, nab+13, 0.2760276934460, 5, nab+13, 0.15194E-15, 4, nab+13 

2391, B2011+38, stwd85, 0.2301936138595, 10, hlk+04, 8.851045E-15, 8, hlk+04 
2392, J2015+0756, mzl+23, 0.0043279839569886, 17, mzl+23, 6.67E-21, 4, mzl+23 
2393, J2015+2524, nft95, 2.3032990816, 9, cn95, 5.1E-16, 5, cn95 
2394, J2016+1948, naf03, 0.064940388241514, 6, gsf+11, 4.0063E-19, 6, gsf+11 
2395, J2017+0603, cgj+11, 0.002896215816722975, 11, abb+18, 7.9931E-21, 7, abb+18 

2396, J2017-1614, san16, 0.0023142872649224, 4, san16, 2.45E-21, 5, san16 
2397, J2017+2043, naf03, 0.537143086032, 2, naf03, 0.99555E-15, 5, naf03 
2398, J2017-2737, mss+20, 0.224523619, 6, spp+23, 6.10E-15, 6, spp+23 
2399, J2017+3625, cwp+17, 0.1667491790418, 9, cwp+17, 1.35985E-15, 3, cwp+17 
2400, J2017+5906, slr+14, 0.403478334902, 17, lsk+18, 2.216E-16, 14, lsk+18 

2401, J2018−0414, spp+23, 0.0406122096610, 17, spp+23, 6.6E-20, 4, spp+23 
2402, B2016+28, csl68, 0.5579534804225, 7, hlk+04, 1.481058E-16, 16, hlk+04 
2403, J2018+3431, cfl+06, 0.3876640866385, 8, nab+13, 1.83649E-15, 2, nab+13 
2404, J2019+2425, ntf93, 0.00393452408033124, 11, nss01, 7.0237E-21, 12, nss01 
2405, J2021+3651, rhr+02, 0.103740952074, 4, aaa+09d, 9.57209E-14, 7, aaa+09d 

2406, J2022+2534, spp+23, 0.0026459357675862, 6, spp+23, 6.161E-21, 15, spp+23 
2407, B2020+28, fss73, 0.3434021577860, 13, hlk+04, 1.894195E-15, 13, hlk+04 
2408, B2021+51, dl70, 0.529196917808, 17, hlk+04, 3.06337E-15, 5, hlk+04 
2409, B2022+50, dtws85, 0.372619054536, 3, hlk+04, 2.512052E-15, 17, hlk+04 
2410, J2027+0255, mzl+23, 0.010595519821519, 5, mzl+23, 5.27E-20, 3, mzl+23 

2411, B2025+21, ht75b, 0.398173021652, 2, lcx02, 2.028E-16, 2, lcx02 
2412, J2027+4557, hrk+08, 1.099651368044, 7, jsb+09, 3.094E-16, 4, jsb+09 
2413, J2027+7502, slr+14, 0.515218649151, 8, lsk+18, 8.89E-16, 6, lsk+18 
2414, J2028+3332, pga+12, 0.1767074151138, 7, pga+12, 4.85753E-15, 7, pga+12 
2415, B2027+37, stwd85, 1.216804657740, 12, hlk+04, 1.231961E-14, 9, hlk+04 

2416, B2028+22, ht75b, 0.630512646679, 4, hlk+04, 8.8535E-16, 3, hlk+04 
2417, J2030+3641, ckr+12, 0.200129328168, 8, saa+23, 6.50071E-15, 8, saa+23 
2418, J2030+4415, pga+12, 0.22707017739, 3, pga+12, 6.4843E-15, 11, pga+12 
2419, J2032+4127, aaa+09c, 0.14324647, 19, hnl+17, 1.13E-14, 3, hnl+17 
2420, J2033+0042, bb10, 5.01340011141, 8, lbs+20, 9.6927E-15, 18, lbs+20 

2421, J2033+1734, rtj+96, 0.00594895754058564, 4, aab+21a, 1.1146E-20, 3, aab+21a 
2422, J2033-1938, blr+13, 1.28171902379, 12, blr+13, 4.55E-16, 6, blr+13 
2423, J2034+3632, nie+20, 0.003650, 0, nie+20, 1.72e-21, 0, nie+20 
2424, J2036+2835, bck+13, 1.35872676315, 2, bck+13, 2.090E-15, 2, bck+13 
2425, J2036+6646, scb+19, 0.5019271782, 2, tbc+20, 0.94E-15, 4, tbc+20 

2426, B2034+19, stwd85, 2.0743770781, 5, dtms88, 2.04E-15, 1, dtms88 
2427, B2035+36, dtws85, 0.61871508419, 5, hlk+04, 4.5024E-15, 4, hlk+04 
2428, J2038-3816, lml+98, 1.57728908489, 3, lbs+20, 4.1617E-15, 8, lbs+20 
2429, B2036+53, dtws85, 1.424568215153, 11, hlk+04, 9.4418E-16, 9, hlk+04 
2430, J2039-3616, slr+14, 0.0032750415510289, 4, spp+23, 8.414E-21, 9, spp+23 

2431, J2039-5617, cnv+21, 0.0026509071060649, 4, cnv+21, 1.4164E-20, 5, cnv+21 
2432, J2040+1657, lxf+05, 0.865606225032, 4, lxf+05, 0.5949E-15, 6, lxf+05 
2433, J2042+0246, san16, 0.0045337267023282, 3, san16, 14.03E-21, 6, san16 
2434, J2043+1711, hrm+11, 0.002379878924013453, 3, aab+21a, 5.24431E-21, 6, aab+21a 
2435, J2043+2740, rtj+96, 0.09613056295, 5, rtj+96, 1.27E-15, 1, rtj+96 

2436, J2044+4614, snk96, 1.3927154635, 2, snk96, 6.3E-16, 4, snk96 
2437, J2045+0912, clm+05, 0.3955551117394, 5, clm+05, 0.19520E-15, 7, clm+05 
2438, J2045+3633, bcf+17, 0.031681842757300, 4, mfb+20, 5.8847E-19, 4, mfb+20 
2439, B2043-04, mlt+78, 1.5469381168652, 17, hlk+04, 1.471483E-15, 17, hlk+04 
2440, B2044+15, mlt+78, 1.1382856833155, 12, hlk+04, 1.82318E-16, 12, hlk+04 

2441, B2045+56, dtws85, 0.476734842147, 7, hlk+04, 1.112160E-14, 4, hlk+04 
2442, J2047+1053, rap+12, 0.0042859279108027, 6, saa+23, 2.0801E-20, 8, saa+23 
2443, J2047+5029, jsb+09, 0.445944557385, 4, jsb+09, 4.17572E-15, 16, jsb+09 
2444, B2045-16, tv68, 1.961572303613, 12, hlk+04, 1.095816E-14, 4, hlk+04 
2445, J2048+2255, naf03, 0.2839009641977, 10, naf03, 0.01516E-15, 2, naf03 

2446, J2048+4951, dcs+22, 0.568301007535, 6, dcs+22, 5.28876E-15, 17, dcs+22 
2447, J2050+1259, naf03, 1.2210199818, 9, bfrs18, 5.0E-16, 3, bfrs18 
2448, J2051-0827, sbl+96, 0.00450864182000643, 11, svf+16, 1.2733E-20, 7, svf+16 
2449, J2051+1248, ttk+17, 0.55316745256, 2, mbc+20, 1.9E-17, 6, mbc+20 
2450, J2052+1219, cck+16, 0.00198525628181868, 8, drc+21, 6.7037E-21, 20, drc+21 

2451, J2053+1718, bfrs18, 0.11926775831844, 12, bfrs18, 2.865E-19, 10, bfrs18 
2452, J2053+4650, bcf+17, 0.0125862753143500, 16, bcf+17, 1.7228E-19, 10, bcf+17 
2453, J2053+4718, ccl+21, 4.9103790783, 3, ccl+21, 1.480E-14, 3, ccl+21 
2454, B2048-72, mlt+78, 0.34133640572, 4, lbs+20, 1.97609E-16, 11, lbs+20 
2455, J2055+15, dsm+13, 0.00216, 0, aab+22, 2.019E-20, 0, aab+22 

2456, B2053+21, stwd85, 0.8151811027646, 8, hlk+04, 1.340139E-15, 8, hlk+04 
2457, J2055+2539, sdz+10, 0.319561441417, 6, saa+23, 4.10240E-15, 7, saa+23 
2458, B2053+36, dbtb82, 0.2215076382770, 3, hlk+04, 3.691271E-16, 20, hlk+04 
2459, J2055+3829, goc+19, 0.00208929030219107, 3, goc+19, 9.996E-22, 5, goc+19 
2460, J2057+4701, dcm+23, 0.559573614717, 7, dcm+23, 5.60383E-14, 4, dcm+23 

2461, J2105+6223, kkl+15, 2.30487883766, 4, kkl+15, 5.2190E-15, 6, kkl+15 
2462, J2108-3429, lml+98, 1.4231018383, 2, dsb+98, 3.503E-15, 3, dsb+98 
2463, B2106+44, dls73, 0.4148705368737, 6, hlk+04, 8.6210E-17, 6, hlk+04 
2464, J2108+4516, gac+21, 0.5772309434487, 17, afm+22, 4.36909E-15, 7, afm+22 
2465, J2111+2106, blr+13, 3.9538529596, 6, blr+13, 3.24E-15, 2, blr+13 

2466, J2111+4606, pga+12, 0.157829924735, 10, pga+12, 1.430393E-13, 8, pga+12 
2467, J2112+4058, ccl+21, 4.0607548116, 5, ccl+21, 6.99E-15, 14, ccl+21 
2468, B2110+27, skk+80, 1.2028517540847, 12, hlk+04, 2.622965E-15, 9, hlk+04 
2469, B2111+46, dl70, 1.014684793189, 5, hlk+04, 7.14612E-16, 12, hlk+04 
2470, J2115+5448, san16, 0.002602876738872, 2, san16, 74.9E-21, 1, san16 

2471, J2116+1345, lot+23, 0.002219, 0, saa+23, 1.76e-21, 0, saa+23 
2472, B2113+14, mlt+78, 0.4401530669475, 14, hlk+04, 2.89263E-16, 10, hlk+04 
2473, J2116+3701, dcm+23, 0.1458841865525, 5, dcm+23, 5.2673435E-15, 3, dcm+23 
2474, J2122+2426, scb+19, 0.54142115903, 4, tbc+20, 0.127E-15, 6, tbc+20 
2475, J2123+5434, slr+14, 0.13886807258911, 20, lsk+18, 1.74E-19, 10, lsk+18 

2476, B2122+13, dtws85, 0.694053479086, 3, hlk+04, 7.6801E-16, 3, hlk+04 
2477, J2124-3358, bjb+97, 0.00493111494511372, 3, rsc+21, 2.056952E-20, 20, rsc+21 
2478, B2123-67, mlt+78, 0.32577128742, 11, nmc81, 2.26E-16, 5, nmc81 
2479, B2127+11A, wkm+89, 0.11066470446904, 5, jcj+06, -0.0210281E-15, 2, jcj+06 
2480, B2127+11B, agk+90, 0.05613303552473, 9, jcj+06, 0.0095406E-15, 6, jcj+06 

2481, B2127+11C, agk+90, 0.03052929614864, 1, jcj+06, 0.00498789E-15, 2, jcj+06 
2482, B2127+11D, pakw91, 0.0048028043457, 3, and93, -1.075E-18, 12, and93 
2483, B2127+11E, pakw91, 0.00465143521539, 13, and93, 1.78E-19, 7, and93 
2484, B2127+11F, and93, 0.00402704270710, 15, and93, 3.2E-20, 8, and93 
2485, B2127+11G, and93, 0.037660166953, 8, and93, 2.0E-18, 5, and93 

2486, B2127+11H, and93, 0.0067433942397, 3, and93, 2.4E-20, 13, and93 
2487, J2129+4119, ccl+21, 1.68741829531, 12, ccl+21, 8.5E-17, 6, ccl+21 
2488, J2129-5721, llb+96, 0.003726348486023947, 10, rsc+21, 2.085360E-20, 10, rsc+21 
2489, J2136-1606, rsm+13, 1.22723540015, 6, rsm+13, 1.6E-17, 3, rsm+13 
2490, J2136-5046, sfj+20, 0.267322318335, 11, sfj+20, 8.69E-17, 4, sfj+20 

2491, J2137+6428, slr+14, 1.75098916325, 7, lsk+18, 3.43E-15, 4, lsk+18 
2492, J2139+2242, snt97, 1.08351351364, 2, snt97, 1.421E-15, 2, snt97 
2493, J2139+4716, pga+12, 0.282849345409, 16, pga+12, 1.7857E-15, 16, pga+12 
2494, J2140-2310A, rsb+04, 0.0110193290688805, 67, rsb+04, -5.181E-20, 20, rsb+04 
2495, J2143+0654, zct+05, 9.42822888, 10, kk09b, 4.1E-14, 18, kk09b 

2496, J2144-3933, mld+96, 8.509827491, 3, ymj99, 4.96E-16, 5, ymj99 
2497, J2144-5237, bcm+16, 0.00504145377852, 3, brs+19, 8.90E-21, 6, brs+19 
2498, J2145-0750, bhl+94, 0.01605242392107269, 3, rsc+21, 2.97926E-20, 3, rsc+21 
2499, B2148+63, dls72, 0.38014034472, 2, btd82, 1.681E-16, 7, btd82 
2500, J2150-0326, mss+20, 0.00351070285701451, 13, cpb+23, 8.162E-21, 12, cpb+23 

2501, B2148+52, dtws85, 0.3322056715409, 18, hlk+04, 1.0105979E-14, 15, hlk+04 
2502, J2151+2315, lwf+04, 0.593533613, 3, lwf+04, 0.708E-15, 3, lwf+04 
2503, J2154-2812, kbj+18, 1.3433614881, 1, kmk+18, 0.613E-15, 8, kmk+18 
2504, J2155+2813, lwf+04, 1.6090199964, 6, lwf+04, 0.9164E-15, 9, lwf+04 
2505, B2152-31, mlt+78, 1.030002112040, 7, hlk+04, 1.24089E-15, 5, hlk+04 

2506, B2151-56, mlt+78, 1.373654387, 2, nmc81, 4.23E-15, 10, nmc81 
2507, J2156+2618, cnt96, 0.49814907254, 2, cn95, 1.42E-17, 10, cn95 
2508, B2154+40, fss73, 1.525265633965, 12, hlk+04, 3.43256E-15, 7, hlk+04 
